user_id,item_id,score
119,14750,1
59,15828,1
294,13158,1
4016,14991,0
127,805,1
1,575,1
548,13905,1
998,1426,1
584,5531,1
1513,3983,1
1021,5744,1
1618,2967,1
2398,12997,1
2479,5568,0
2299,12808,1
6,7668,1
483,12074,1
782,7741,0
2685,8261,1
451,1516,1
56,8808,1
101,4404,1
544,8114,0
439,949,1
2082,5422,0
502,1163,1
454,14873,0
956,14542,1
1048,1240,0
71,3357,1
1043,1137,0
51,8875,0
1017,9153,1
5,5939,0
33,9857,1
742,5494,0
2724,6565,1
651,2976,1
2195,14579,0
472,4334,1
2099,11232,1
2365,12993,1
782,12167,0
470,8246,1
3572,16464,0
76,4634,0
49,75,1
53,1627,1
738,8176,0
200,341,0
500,10266,1
84,1039,1
495,14864,0
61,9112,1
82,1493,1
83,15546,1
479,442,0
13,7384,1
455,4003,0
512,3986,0
2952,14626,1
3078,8303,1
756,7739,1
898,7527,1
5,1948,1
6,3922,0
274,1918,1
116,4675,0
2594,6477,1
439,15308,1
50,14440,0
109,2457,0
1598,2909,0
2275,5639,0
456,11300,0
2028,16455,1
2304,6805,1
477,17372,1
222,16715,1
792,9243,0
1100,12333,1
76,6598,0
827,11700,0
1243,3903,1
690,326,0
84,10806,1
58,376,1
749,9333,0
196,5223,0
596,370,0
113,1104,1
922,7342,1
2003,8356,1
1578,2864,1
84,13933,0
2279,7871,1
426,2458,0
16,5478,1
221,13189,1
2292,12074,1
482,8841,0
114,2740,0
427,13151,1
2772,12112,0
509,6892,1
84,16540,0
1572,9567,0
504,15897,1
1241,7923,1
59,9703,0
2073,7371,1
3395,9673,0
827,11704,1
2299,11991,1
196,9599,0
929,14696,1
1854,3608,0
459,13392,0
54,14837,1
15,11429,0
458,2974,1
1368,12329,0
111,13043,1
112,16516,1
2632,6504,0
2188,14515,0
1065,10448,0
2467,5937,1
669,4378,0
2013,10933,0
2099,8299,0
599,5661,1
1744,3020,0
597,5665,1
928,5215,0
500,14346,1
449,8404,0
473,1975,0
590,8688,0
1336,5614,0
432,3343,1
309,17695,1
1870,16501,0
439,15921,1
686,9993,1
310,2802,0
437,11363,1
91,2746,0
463,4066,0
701,5670,1
424,13422,1
2980,12770,1
494,9423,1
433,15953,1
2107,4870,0
2207,14470,1
9,10343,1
2867,7147,1
160,275,1
3569,10463,1
1156,1591,1
128,15641,1
833,9114,1
83,5753,1
1536,3955,0
891,14585,1
82,1530,1
1890,11974,1
584,9660,0
457,1778,1
157,7068,1
657,7672,1
495,4066,1
1616,8801,1
63,16469,1
903,14744,0
929,929,1
51,14914,1
2832,8074,0
496,2522,0
2031,12091,1
448,9189,1
311,16888,0
13,5938,0
883,15266,1
2605,5643,1
508,9655,1
870,7392,1
730,8785,0
462,8444,1
126,2469,1
2994,12462,1
763,2108,1
430,7548,1
514,10018,1
813,16527,0
2989,12461,1
39,7233,1
4128,14692,0
1072,15253,1
1054,9878,0
428,8326,1
129,10825,1
823,224,0
2813,13296,0
303,1320,1
829,7525,0
2214,5752,1
1868,3332,0
807,16509,0
719,5580,1
81,1211,1
295,2594,0
48,1492,0
470,14077,1
4020,15354,0
430,6485,1
869,5496,0
878,10324,1
163,10001,0
127,13440,0
3080,12080,0
1697,16166,1
104,446,1
443,511,1
3444,12184,0
1142,15131,0
882,8607,1
80,11532,1
2720,11749,1
435,11998,1
231,3528,1
438,15036,1
227,2394,1
305,8011,1
2282,6023,1
2984,12766,1
446,5257,1
231,7856,1
473,15599,0
2337,5735,1
76,16093,1
1131,10018,1
499,8789,1
1130,6835,0
1007,15515,1
2279,12656,1
125,8327,1
530,232,0
2457,5666,0
857,11903,0
2179,12128,0
117,11085,1
673,12065,0
2252,5448,0
1099,14512,1
434,11709,1
440,6203,1
1346,8359,0
499,11109,1
77,17311,1
427,14277,1
131,3922,0
710,2372,0
4,6473,1
432,4747,1
3662,13039,0
55,14532,0
2281,12400,0
583,291,0
208,9891,1
115,4949,1
500,4966,1
662,6508,1
91,2192,1
1102,7367,1
2088,11961,0
577,1940,1
697,6385,1
1536,3695,1
430,13159,1
448,14869,0
1706,3059,0
2298,10072,0
459,7731,1
1131,6506,1
1243,14509,0
668,1596,1
2485,8286,1
619,6564,1
917,792,0
3003,14494,1
1575,2825,0
2983,7389,0
1051,15216,1
2504,12147,0
2603,5745,0
144,15002,1
1114,5495,0
128,15828,1
125,14677,1
114,3007,1
769,8182,1
451,14817,1
2699,12919,0
496,11436,1
824,1326,0
137,7456,1
1007,1482,1
2772,12168,0
871,6465,1
100,2441,1
891,6291,1
930,2966,1
2000,15070,0
456,8327,1
682,7741,1
438,14753,1
799,325,1
2416,8830,0
956,16539,1
88,7752,1
2613,5476,1
74,1957,1
3192,12917,0
1342,15869,1
453,15777,0
454,539,1
455,7454,1
110,3937,1
70,3939,1
110,6090,1
660,2412,0
98,13780,0
2915,7382,1
918,14952,1
465,8797,1
57,14216,1
104,9248,0
122,15733,1
226,57,1
114,7893,0
1121,12672,1
58,6290,1
70,16460,0
4,8498,1
897,8187,0
3419,9369,0
85,9454,0
82,14442,0
147,2611,1
64,14245,0
97,14225,1
2779,6490,1
1494,15000,1
1275,15839,1
871,6470,1
678,12099,1
1151,1408,1
931,5492,1
309,7479,0
879,11631,0
877,15883,1
1339,14745,0
690,5431,0
96,14938,1
730,8815,0
75,15196,0
453,1665,1
750,13135,1
1244,9319,1
11,6950,1
505,15091,0
332,7685,1
616,346,0
148,17100,0
481,8255,1
785,9609,0
331,1281,1
1238,10273,1
2206,5761,1
1402,16000,1
482,7760,0
1036,9269,1
301,7457,1
2155,6465,1
477,8036,1
2028,12134,0
562,249,1
454,14103,0
492,10895,1
3004,7862,0
658,2412,1
3414,9335,0
488,3026,1
435,7927,1
134,14788,1
2509,7470,0
490,13944,0
91,7708,1
453,8661,0
3165,12160,1
56,13767,1
499,15806,1
654,7689,1
47,10056,0
499,4015,0
79,2792,1
1012,15159,1
111,11397,0
480,16530,1
2641,15072,0
2681,7928,0
3175,10415,0
272,2411,0
3150,14639,0
50,1926,1
917,17309,1
3072,12396,1
446,16558,0
109,5112,1
1023,15562,1
1173,7376,1
3787,12984,0
128,42,1
843,2840,0
67,14794,0
2430,11996,0
1128,6112,0
107,9169,0
105,9215,1
99,13033,1
135,2154,0
134,2497,1
2304,11920,1
504,8378,1
679,10203,1
462,8354,1
139,2488,0
496,3870,1
2243,5495,0
614,6252,1
128,8395,1
94,9433,1
890,673,1
441,16560,1
2685,12914,1
358,3202,1
480,1921,0
515,1537,1
89,2816,1
131,4150,1
483,2083,1
456,14798,1
3961,14325,0
104,4701,1
878,8514,1
3727,12325,1
1178,8814,0
52,10700,0
1149,2954,1
588,332,0
2392,6019,1
1018,5444,1
36,59,1
9,8494,1
1494,10356,0
114,14202,0
956,12974,0
718,12148,0
12,6471,1
124,14794,0
1032,9270,0
674,8072,0
82,1389,0
46,3514,0
466,5463,1
615,316,0
81,9200,1
3824,13117,1
127,1595,0
438,11836,1
285,8797,0
841,10368,0
916,12949,1
42,13083,1
2028,16590,0
3585,11432,0
95,11467,1
504,7814,1
662,1775,0
436,14300,1
1171,14746,0
2467,5710,1
3541,12200,1
2313,10457,0
1042,10936,1
125,12908,1
700,332,1
132,3560,0
2952,14599,1
514,2479,0
2558,5616,0
459,13522,0
3130,7449,1
2225,12135,1
441,479,1
138,14908,0
157,6485,1
432,13651,1
16,679,1
2157,6204,0
161,9144,1
592,5554,1
1515,17145,1
106,13658,0
509,9166,1
126,16547,1
106,297,1
916,5520,0
886,10333,1
666,9280,1
2221,12960,0
3498,10246,0
132,3033,1
157,7875,1
61,15266,1
454,4548,1
2365,12742,1
148,8807,1
83,8369,1
1678,3006,1
490,11431,0
2622,12250,1
1551,2587,1
296,986,0
40,8497,1
308,9009,0
358,3200,1
478,8242,0
440,6073,1
88,15927,1
94,1036,1
2292,6499,0
2216,12044,1
80,11256,1
1047,6121,1
514,11498,1
510,3929,0
434,8318,1
1332,12781,0
1024,15639,1
460,5077,0
669,1694,0
3558,10662,0
48,7476,0
95,12357,0
3432,9283,1
13,3865,0
1368,12313,1
2087,7355,1
1331,5756,1
45,12408,1
729,5607,0
2032,12085,1
491,276,1
470,2462,1
2296,6505,1
2991,12415,1
441,8412,1
1032,3778,1
2269,14844,0
874,744,1
1513,6294,1
1337,5486,0
782,7809,1
95,1965,1
452,4540,1
2507,12930,1
365,2652,1
104,14907,0
2981,12766,1
2697,11904,1
39,12436,1
82,1580,0
2873,11992,1
1512,11004,1
143,15335,0
501,1112,1
124,14042,1
753,7750,0
870,12708,1
3490,11939,0
456,13475,1
2479,5587,1
102,9267,1
457,3944,1
486,6360,1
46,8074,0
899,7258,1
1111,9189,0
683,7752,1
77,2968,0
652,8835,0
808,16480,0
588,5734,0
115,2471,0
60,16465,0
432,3969,0
685,9381,0
42,10833,1
217,7675,1
1493,16531,0
462,8243,1
2968,15782,1
519,8494,1
1130,8509,1
2128,9353,0
104,4641,0
902,16085,1
2435,5610,0
1925,14483,1
614,6611,1
2396,12656,1
2250,5505,0
1025,17532,1
672,6704,1
89,3383,1
1425,14071,0
2305,6419,1
221,9124,1
508,9657,1
3064,15566,1
480,535,1
85,14064,1
2098,15160,1
12,13056,1
139,3973,1
438,14934,1
55,13161,1
1892,12382,1
99,2787,0
111,5767,1
449,272,1
107,3028,1
971,15917,1
1020,15130,1
117,13709,1
2858,12086,0
1043,10238,1
3628,15519,1
223,954,1
1017,7362,1
12,2728,1
3412,9132,1
813,1129,0
2698,12327,0
442,4753,1
572,305,0
98,10761,1
918,14665,0
133,13988,0
556,143,0
108,4375,1
105,13805,1
218,7636,0
2012,13050,1
222,269,1
461,8256,1
75,10248,1
144,14951,1
115,1345,1
2510,7904,0
105,11260,0
2009,10415,0
7,10060,0
926,5672,0
208,3995,0
885,8779,1
98,14788,1
80,1190,1
43,6483,1
471,3854,1
684,8534,1
607,5750,0
456,9680,1
2570,8039,1
1029,5588,1
88,12331,0
15,2000,1
292,16885,0
512,14585,0
87,7949,1
168,14349,1
2254,5490,1
135,3076,1
4114,15555,1
86,2523,0
137,3230,0
268,8297,0
2774,7484,0
2073,7349,0
447,7751,1
452,13535,0
42,16394,1
895,15321,1
1331,15129,0
1015,15201,1
85,14938,1
664,7011,1
687,10022,0
2205,6410,0
3575,10383,0
424,2965,1
1201,2720,1
57,4479,1
501,5042,1
84,5461,0
915,14881,1
2610,6480,1
104,15590,1
89,5639,1
1018,5457,1
2786,6380,0
1007,9169,0
425,4093,1
39,9141,0
113,5975,0
889,5783,0
2461,10242,1
1121,7884,0
1038,12983,1
493,5185,1
1047,13043,0
14,12658,1
1013,3765,1
493,13765,1
114,2763,1
675,12110,1
2183,12954,0
1006,1386,1
3134,11755,1
2207,12035,0
528,9768,0
48,4293,1
696,8790,1
2419,12037,1
99,15927,1
673,5468,1
499,1087,1
1049,14758,0
462,228,0
1018,15004,0
462,16411,0
109,15523,1
1104,2355,0
1020,15583,1
2434,7795,0
10,12005,1
657,4358,0
96,7511,0
52,1516,1
97,15224,0
2154,8277,1
2507,14411,1
84,10281,1
2454,8270,0
133,6475,1
625,6395,1
446,14511,1
95,13366,0
1536,5035,1
49,7110,1
99,9413,0
695,6745,0
3730,12314,0
70,4398,1
103,14749,1
445,16101,1
444,6204,1
53,8794,1
584,5591,1
2187,6666,1
39,6543,0
429,1385,1
151,936,1
152,2871,1
483,15823,1
137,4019,1
1174,8240,0
2970,15903,1
467,14709,0
73,10739,0
275,7654,1
2895,10215,1
1889,14569,0
2147,5914,0
439,2513,0
2414,12640,1
105,5077,1
2706,10913,0
3130,7838,1
452,16545,1
14,12911,1
2988,12495,1
1017,7405,1
2401,5535,1
496,329,1
488,4730,0
469,3979,1
487,5074,1
2156,11537,0
2626,13146,1
2011,5701,1
866,7384,1
38,5690,0
128,16096,1
273,66,1
140,9168,1
1920,5638,0
2692,6626,1
160,2057,1
2694,6226,1
1920,13138,0
46,1501,1
1842,6142,0
12,12667,1
2358,5441,0
56,7440,1
545,5718,0
904,11526,1
1529,5043,1
1889,9721,1
1039,13037,0
871,4238,1
94,9188,1
79,6315,1
281,2307,0
74,1318,1
76,3886,0
426,8826,1
1868,3581,1
2398,6013,1
847,1535,1
1019,5761,1
1347,1793,0
2097,12182,0
2378,12072,1
1007,14829,1
647,12043,1
424,15057,0
984,8833,1
921,15552,1
75,1921,1
1534,5296,1
2281,11915,1
142,9061,1
814,1226,0
73,7810,1
489,8729,0
500,5806,1
109,3060,1
911,14962,1
445,1957,1
443,4768,1
2180,10213,1
139,2830,0
2966,12754,1
116,5368,0
1032,5486,1
111,9454,1
1938,14761,1
484,12363,1
3571,16521,1
226,1998,1
469,1523,1
81,13447,0
42,10094,1
89,5005,1
886,7247,0
450,1218,1
652,8176,1
100,11440,1
291,16808,1
450,1983,1
4020,14991,0
59,14050,1
109,13981,1
46,10707,1
84,2762,0
4039,14975,1
462,2488,0
2329,9096,0
546,8063,0
8,8047,0
10,5639,1
1033,6073,1
427,15039,0
916,7392,1
1496,16513,1
508,3225,1
2720,7920,1
83,14063,0
110,90,0
2692,12922,1
167,7642,1
2206,7712,1
1553,13365,1
503,719,1
1137,2969,1
941,2395,0
2409,5589,0
2999,15584,0
515,8841,1
117,2523,1
2981,12690,1
1015,3666,1
1411,16053,0
1760,3107,1
2823,6464,1
56,993,1
453,2458,0
470,6435,0
2724,13139,1
428,246,1
11,13030,1
3955,14438,1
497,8305,1
170,1923,1
2185,13045,1
911,8259,0
2941,12022,1
3201,9127,0
803,17578,1
208,7725,1
64,11706,1
482,2516,0
445,2166,1
3494,10270,0
42,2756,0
3,5947,1
1695,14415,0
888,14927,0
902,5793,1
651,6527,1
519,7757,1
2099,5277,0
101,1999,1
112,16481,0
2779,12576,0
487,5205,1
116,8787,1
984,12578,1
2712,10906,0
2596,8714,0
3061,12718,0
62,4395,1
149,6481,0
2932,7813,1
172,4349,1
463,2820,0
1037,13584,1
2099,14865,1
465,13999,1
57,14752,1
875,11619,1
81,16281,0
470,15266,1
440,14868,1
479,16488,0
105,8401,1
507,1109,1
81,15764,1
865,13055,1
610,9668,0
124,17389,1
7,6936,1
447,2139,0
609,6564,1
1017,9135,0
1104,14807,1
487,55,1
1046,15113,1
482,14397,1
467,14245,0
127,8956,1
491,15719,1
2196,5547,1
3430,9278,0
1916,10097,0
501,4023,1
461,14230,1
157,228,1
65,13659,1
107,11182,1
1040,15125,0
98,4389,1
438,9225,1
955,15697,1
1039,8511,1
477,13491,1
1332,5440,0
915,14718,1
1146,15155,1
633,5488,1
2328,13097,0
16,4019,0
653,10118,1
138,16467,0
134,7889,1
37,7716,1
2779,6912,1
881,17424,1
504,8254,1
2003,8355,0
85,14941,1
474,13660,1
453,1560,0
457,11522,1
112,2523,0
61,490,1
2327,15165,0
1184,13375,1
909,7333,1
527,5702,1
869,8043,0
2894,12134,1
57,5451,1
742,335,1
1514,17142,0
895,15039,0
553,2061,1
89,16468,1
438,13658,1
528,5495,0
2034,14752,0
566,5495,0
2099,11443,1
4031,15686,0
302,9189,0
2099,13822,0
1923,9787,0
2932,14583,0
6,4193,0
2347,12208,1
285,42,1
727,5554,1
116,4017,0
918,792,1
474,12320,1
549,5505,0
218,4915,1
103,7753,1
2326,12145,0
1579,2895,0
61,14676,1
128,2504,0
741,5554,0
1111,1490,1
3581,15289,1
67,3904,0
107,13448,0
690,5547,1
454,12316,0
433,2809,1
562,337,0
432,16391,1
2515,5509,1
885,5791,1
2779,12004,0
871,5558,0
3362,14864,0
602,6237,1
2788,10842,0
2379,12421,1
1043,7913,1
62,13447,1
97,9706,1
1213,2504,0
528,5617,0
694,5631,1
208,6859,1
2075,13519,0
2195,5442,0
1530,3658,1
2713,11124,0
2160,6214,0
1573,10819,0
424,14202,1
504,2113,1
91,1789,0
469,13835,1
131,14792,1
912,12572,0
55,3489,1
1982,12984,1
613,6325,1
2393,9761,0
177,12032,1
901,12317,1
556,333,0
917,14579,1
86,8779,1
68,445,1
94,14962,1
482,5683,0
2422,12915,0
454,2328,0
1275,2961,1
3446,12311,0
3515,10280,1
1045,11318,1
1855,4593,1
690,5540,1
772,8783,1
84,1560,0
1009,5953,1
1161,15235,1
4071,15267,1
94,12759,1
94,6096,1
54,15740,1
94,7761,1
427,16509,1
94,5822,1
100,2959,1
470,13709,1
473,5187,0
866,8794,0
2775,12449,1
1368,1977,1
41,2241,1
485,4391,0
437,4396,1
3,11448,0
59,6274,1
77,14208,1
479,15821,1
48,12539,1
503,15685,1
3679,12620,1
544,13090,0
95,7981,1
93,7995,1
1017,7419,1
173,7743,1
2008,13041,1
490,3012,0
477,4108,1
460,3894,1
1342,14730,0
2031,16580,1
12,3890,0
427,13983,1
1342,8401,0
39,10398,1
661,8534,1
106,380,1
843,2234,0
605,8785,0
615,211,0
1889,5520,1
95,1163,0
80,11428,0
2653,11610,1
2098,7738,1
1872,16547,0
898,15749,1
93,7554,1
85,5078,0
836,7478,1
498,13080,1
2985,12727,0
470,6685,1
956,16522,0
107,13505,1
275,7706,1
119,13440,0
76,5588,1
492,14775,1
2184,12917,1
2151,10229,1
1017,5667,0
102,8105,1
479,10681,1
99,15532,1
152,7366,0
92,7542,1
130,5465,1
113,568,0
501,14049,1
50,7343,1
84,13642,1
3633,15725,0
11,7484,0
1399,2101,1
426,13948,1
1639,2953,1
471,14005,0
6,8824,1
1074,1303,0
3066,12909,1
1918,14836,0
2582,5558,0
476,8359,1
511,7700,1
474,11465,1
2961,14581,0
197,5094,1
689,257,1
891,706,1
10,1526,1
462,3966,0
71,7490,1
278,2056,1
230,10259,1
2925,11541,0
87,15866,0
113,12341,1
664,10097,1
2769,12337,0
143,3134,1
1166,1647,1
458,15741,1
718,8952,0
429,8845,1
874,11202,0
461,7911,1
956,16551,0
96,3017,1
191,2225,1
1038,10092,1
2695,7659,1
488,5460,1
1547,15174,1
2827,11943,1
3550,12107,1
1406,14149,1
117,8242,1
2689,7685,1
77,4164,1
505,980,1
469,930,1
492,1515,0
2003,14177,1
1446,14073,0
1519,2987,1
498,12322,1
12,8326,1
593,8724,1
689,5552,0
483,13340,0
13,2733,0
60,1930,0
168,4314,1
440,15436,1
664,1946,1
488,2515,0
2925,12318,0
2963,14513,1
117,6315,1
1050,10858,0
679,12912,1
2831,6532,1
120,10869,1
595,5492,0
479,161,1
4100,15648,1
81,13534,0
871,6602,1
890,15001,0
1421,8079,1
2392,5766,0
219,12335,1
1892,11640,1
2127,7397,0
218,3095,1
2175,6692,1
2698,7870,1
444,10266,1
2769,11900,0
2832,8085,0
125,14870,1
106,17365,0
1048,2387,0
2640,6291,1
126,48,1
58,15840,1
1506,12840,0
2175,6614,0
2555,5520,1
3775,13125,1
74,10243,1
1337,10894,0
467,1978,1
99,12332,1
2439,7128,1
2691,12727,1
645,8124,1
1589,3090,1
1992,13029,1
3793,13065,1
462,5129,1
57,14203,1
2160,14773,0
834,7819,1
2153,11690,0
138,12489,0
3934,13558,1
871,8491,1
2034,15413,0
85,16389,1
476,7779,1
3404,9200,0
2150,8815,0
675,10183,1
3444,9820,0
2176,14675,1
902,12565,1
3139,12324,0
6,5563,1
1671,2965,1
3934,14173,1
519,9605,1
1017,1660,1
2357,15600,1
1243,14621,1
2151,8618,1
2452,10324,0
544,8043,0
606,5727,1
75,4043,0
894,15462,1
650,2201,0
929,14695,0
2692,7871,1
477,14864,0
452,4011,1
55,37,1
899,15198,1
3544,10539,1
474,15864,0
88,2489,0
453,2477,0
747,6857,1
300,16753,0
184,2367,0
461,7919,0
104,14951,1
111,6436,1
58,2523,0
510,16500,1
1016,8060,1
484,955,1
465,7485,1
105,8848,0
811,17573,0
93,1324,1
918,15108,1
2683,11287,1
2376,9385,1
2325,5731,1
957,15151,1
1011,6033,0
88,15529,1
329,39,1
60,16412,1
2096,16573,0
465,5,1
1589,2914,0
1052,12873,0
35,8313,1
98,4754,1
434,16545,1
2793,12854,1
75,14873,1
686,6462,1
97,5832,1
8,12919,1
1514,17083,1
100,6373,1
106,10278,1
876,646,1
124,5179,1
3600,14868,1
10,14599,1
855,15834,1
498,1159,1
2674,10936,0
127,3046,1
2359,12815,1
3178,12339,1
287,10271,1
455,13842,0
614,5543,0
454,17391,1
1047,14964,1
109,14044,1
218,8724,0
510,9207,1
96,14216,0
661,9368,1
464,14060,1
492,15784,0
762,1957,1
1868,3415,0
2992,11976,0
2637,15048,0
5,1113,1
2688,7406,1
2099,12317,1
2966,12114,0
451,16087,1
2546,9780,0
1238,17169,1
1019,14860,0
747,7074,0
94,3125,1
61,2233,1
106,9650,0
3587,15836,1
223,7401,1
1868,16524,0
1209,1854,1
2211,12990,0
3139,12335,0
107,14692,0
70,14977,1
504,1040,1
595,5686,1
622,5577,1
447,12162,1
590,183,0
3621,15842,1
1123,12553,1
925,15831,1
2328,10044,0
2192,14538,1
268,10036,0
459,14106,1
115,2799,1
195,1953,0
52,1270,1
2375,12077,1
743,8108,0
2001,12555,1
104,14053,0
499,15089,1
425,4468,0
780,5124,0
492,1301,1
2067,9782,0
954,12922,1
3621,15903,1
480,11340,1
1048,2184,0
470,6010,1
46,5101,1
1014,5739,1
116,14,1
480,4345,1
3362,15797,1
1332,12689,0
88,1458,1
876,8184,0
428,1580,1
488,3528,1
2946,14817,1
134,2822,1
50,12568,1
2281,9195,1
79,464,1
584,5684,1
2774,12494,1
1494,16509,1
435,4436,1
428,14705,1
1409,2003,1
1117,12442,1
5,2382,1
924,15203,0
473,5210,0
89,8792,1
2,15764,0
444,2953,1
1152,7117,1
56,2466,0
2937,14523,1
92,11807,1
504,5003,1
497,8058,1
644,1590,1
750,11997,0
1868,15253,1
493,14922,1
1076,16483,0
468,5591,1
106,11440,1
1229,4323,0
109,5893,1
3185,11783,1
3368,12988,0
920,14591,1
917,14819,0
56,13773,1
1561,4055,0
56,13680,1
435,5432,0
66,15423,1
106,7723,0
2311,12322,0
66,8243,1
2210,5682,1
855,15767,0
1331,8246,0
1026,15143,1
828,7885,1
474,10731,0
72,981,1
5,14365,1
812,17439,0
1166,1563,1
2859,12019,1
493,13573,1
782,12111,0
74,4334,1
2003,11213,1
672,11974,1
71,16538,1
2283,12661,1
430,14750,0
482,1577,1
180,14436,0
3369,12028,0
1872,3595,0
880,14505,1
461,11442,1
888,8831,1
2214,8274,1
1128,1509,1
37,14502,1
2142,5452,0
3605,11239,1
1058,1614,1
705,1958,0
2559,5457,1
15,7358,1
69,5258,0
98,1340,1
510,14502,1
666,14349,1
1446,5532,0
1107,1514,1
109,1999,1
119,12030,1
753,11898,1
2933,14336,1
125,1515,0
1344,9137,0
456,15660,1
641,8499,1
2411,5435,1
489,12944,1
469,8382,1
509,174,1
490,9035,1
459,8327,1
2991,7406,1
1408,13553,1
2968,15026,1
2496,7463,1
1342,14923,1
106,303,0
2962,15604,0
2461,5953,0
230,13198,1
470,4340,1
106,16259,0
80,11954,1
116,385,1
131,15790,1
521,7780,0
1199,2472,1
477,13824,1
466,16549,1
1014,1272,1
473,11423,1
105,13176,0
131,12328,1
497,1509,1
2931,14654,1
916,14603,0
46,3932,0
464,3952,1
2935,15305,1
48,10181,0
583,6612,1
718,12210,0
95,17449,1
1099,9356,0
2203,12135,1
2164,11674,0
446,104,0
2151,14545,1
645,8176,1
535,311,0
136,14676,1
478,8430,0
57,5211,1
2512,12207,0
521,4208,1
2288,11937,0
1043,7286,1
490,9099,1
81,4051,0
1419,16054,1
2825,7128,1
458,8318,1
2694,6618,1
93,13365,1
112,7889,1
2009,3685,0
935,968,1
2767,7115,0
2314,15290,0
1017,5502,1
500,11980,1
63,1958,1
1695,14329,0
754,5504,0
48,9838,0
1176,17347,1
1188,2971,1
57,14705,1
744,7525,1
2158,14349,1
2678,6479,1
909,870,1
2206,12660,1
86,13491,0
121,545,1
1967,13387,1
1999,10233,1
224,1124,1
1340,8361,0
2277,7351,1
2403,5535,1
194,5377,0
57,833,0
467,15824,1
750,8839,1
889,17465,1
84,3231,0
37,9257,1
70,15213,1
1020,6194,0
742,5746,1
2203,14678,1
96,452,1
3060,13141,1
756,5496,0
1868,14944,1
66,14691,1
199,7234,1
479,8686,0
116,5083,1
2645,14991,1
3854,12942,0
2853,11941,1
2054,15070,1
479,3850,1
2236,8826,1
799,4201,0
1018,5511,1
916,13114,0
3086,11973,0
428,5819,1
2787,9239,1
76,2154,0
1984,7389,1
2681,14580,1
65,4066,0
685,1912,1
3128,12325,1
3884,13141,1
2243,5722,1
122,2223,1
538,5606,1
1005,1227,0
1275,15838,1
3402,9182,0
3201,10065,1
1129,14437,0
46,8362,1
275,51,0
1121,4208,0
2373,5425,0
2479,8296,1
82,1585,0
750,12071,1
107,12356,1
49,14869,0
782,6083,1
1026,15090,1
1519,3661,0
275,8520,1
325,28,0
1018,8115,1
767,9317,0
91,14802,0
437,5677,1
135,2575,1
1359,14451,1
133,1995,1
298,5640,1
29,1151,0
754,11765,1
547,8173,1
2201,5737,1
2025,7402,1
502,13594,1
12,14502,0
16,7684,1
89,14865,0
854,5496,0
3700,15342,1
130,13927,1
152,16879,0
1380,13552,1
24,1550,1
66,4741,0
300,2918,0
483,16516,1
2820,6719,1
460,14865,0
902,10403,1
916,15221,1
1420,14163,1
811,281,0
130,11531,1
2651,8589,1
1694,5635,0
901,6276,1
470,13714,1
112,12144,1
2357,15727,1
119,118,1
982,16465,1
222,3003,0
50,276,1
2005,11961,1
497,14908,1
49,15852,1
538,337,0
4047,15657,0
463,4661,1
223,14571,1
104,11436,0
164,1073,0
1736,8361,0
1671,14967,0
490,15391,1
2242,8148,0
428,14991,0
477,6550,1
2813,8668,0
132,1935,1
1695,11231,0
642,6528,0
89,7472,1
500,12398,1
87,1996,1
557,5699,0
454,8251,1
51,5684,1
112,7468,1
495,851,0
118,15650,1
3064,15179,1
884,14601,1
2653,7269,1
42,10058,1
2226,8294,0
2682,11280,1
1244,8712,1
466,16528,1
33,35,1
91,1180,1
467,1396,1
100,14875,1
222,219,1
1131,9886,1
144,8430,0
47,14991,0
109,8797,0
3129,11784,0
94,12670,1
701,5529,0
180,2157,0
1023,7346,1
622,305,0
951,1988,0
484,782,1
118,4040,1
527,5521,1
121,12365,1
76,7139,1
92,15731,1
14,12507,1
1138,15096,1
1039,12021,0
60,4089,1
2942,7835,1
2298,6655,1
2846,12084,0
444,15079,1
136,1385,1
43,69,0
73,14505,1
1065,16467,1
607,9656,0
2694,12776,1
430,12351,1
2471,7408,0
488,8833,1
493,523,1
1494,16546,1
430,980,1
2467,12407,0
1023,5437,1
113,1980,1
108,12320,1
445,5263,1
128,768,1
2345,7403,1
444,8963,1
218,10253,1
111,3406,1
1173,15551,1
478,8779,1
42,13048,1
2195,5516,1
4039,14752,0
95,8327,1
2293,9430,1
8,10153,1
454,8431,0
187,1463,0
480,5659,1
890,11677,0
136,4141,1
2278,6467,0
2488,12910,1
1332,5628,0
50,1199,1
113,12369,1
2863,6828,0
442,2544,1
96,11506,1
132,14416,1
886,8493,0
1048,2404,0
84,8349,1
427,14216,0
560,254,0
865,6143,1
2454,16116,1
847,1940,1
4020,14763,1
105,15241,1
475,8841,0
535,5756,1
135,15181,1
2194,13083,1
2,14728,0
2651,13007,1
48,8501,1
2007,12975,0
1021,8316,0
50,2461,1
111,11269,1
2817,12045,0
2267,5533,0
2786,12115,0
2891,7374,1
99,9441,0
93,8404,0
102,15734,1
2454,5575,0
2189,13006,1
479,16286,0
2238,8158,0
116,3965,0
101,12351,1
2381,5703,0
447,13648,1
666,7639,1
368,7492,0
2098,12433,1
493,8246,1
708,5554,1
3626,14676,0
490,4390,0
877,14737,1
3175,13030,0
1540,13375,0
2444,12141,1
1043,13375,0
3042,8312,0
600,5586,1
598,291,0
2476,8289,1
2473,6142,0
498,125,0
920,14562,1
452,9126,0
425,6268,1
869,6974,1
