item_id,knowledge_code
10201,[55]
15745,[100]
4718,[27]
5778,[31]
6514,[34]
9092,[50]
13765,[90]
2553,[13]
10891,[59]
16281,[104]
14688,"[99, 99]"
2004,[8]
12618,[82]
13929,[92]
6339,[33]
11625,[71]
7938,[43]
6807,"[35, 36, 47]"
17158,[119]
13971,[93]
11061,[59]
15373,[99]
12793,[82]
14548,[98]
323,"[2, 25, 32, 49]"
13089,[83]
8491,[47]
1978,"[8, 8, 45, 45]"
11343,[61]
9997,[54]
14407,[97]
13372,[85]
13676,[90]
3030,[15]
17708,[123]
3050,[15]
6151,"[33, 34]"
10769,[58]
13140,[83]
2778,[14]
14102,[94]
4964,[28]
7868,[43]
13888,[90]
10411,[57]
186,"[2, 25, 32]"
13450,[87]
8649,[48]
7887,"[43, 43]"
7418,"[38, 38, 56, 56]"
2331,[10]
10021,[54]
3606,[19]
9301,[50]
4018,[21]
1184,"[6, 9]"
14777,[99]
2148,[9]
15298,[99]
1671,"[7, 41]"
6128,[33]
225,"[2, 45]"
3494,[17]
3330,"[16, 17]"
6057,"[33, 34]"
4292,"[23, 52]"
2917,[14]
4931,[28]
7010,[35]
6179,"[33, 34]"
2391,[12]
17097,[119]
6037,[33]
15371,[99]
3552,[18]
13123,[83]
13812,[90]
6287,"[33, 34]"
1488,"[7, 12]"
716,"[4, 122]"
9258,[50]
9353,[50]
11748,[79]
6265,"[33, 34]"
11366,[61]
16897,[115]
8676,[48]
11619,[71]
12883,[82]
5056,[30]
6799,"[35, 36, 47]"
12594,[82]
8356,"[46, 59]"
7484,[39]
6975,[35]
15691,[99]
5192,[30]
15481,[99]
5160,[30]
13546,[87]
9790,[52]
7618,[39]
17360,[120]
6095,[33]
7319,[37]
12226,[80]
3709,[19]
9401,[50]
5993,[33]
6362,[33]
4009,[21]
11853,[79]
212,"[2, 25, 32, 49]"
14507,[98]
13402,[86]
13196,[83]
15252,[99]
15390,[99]
3020,[15]
17044,[119]
3101,[15]
14906,[99]
13235,[83]
4444,[26]
2473,[13]
7597,[39]
12800,[82]
2241,[10]
7044,[35]
2394,[12]
7853,[43]
13413,[86]
13615,"[89, 89]"
5346,[30]
6177,"[33, 34]"
12653,[82]
4793,[27]
5194,[30]
4773,[27]
13451,[87]
16850,[114]
11010,"[59, 105]"
8988,[49]
1723,"[7, 38]"
2085,[8]
9435,[50]
9890,[53]
13879,[90]
15872,[100]
13685,[90]
11068,[59]
14071,[94]
3975,[21]
6102,[33]
13114,[83]
14587,[98]
8004,[43]
8410,"[46, 59]"
11540,[69]
14043,[94]
88,"[1, 10]"
14133,[95]
6099,"[33, 34]"
4139,[22]
4967,[28]
5011,[30]
1808,"[7, 38]"
5045,[30]
9811,[52]
5839,[31]
8761,[48]
4177,"[23, 52]"
9748,[52]
11416,[61]
5255,[30]
9836,[53]
2167,[9]
11371,[61]
16913,[115]
5961,"[33, 34]"
13672,[90]
8887,[49]
4873,[28]
6939,[35]
14057,[94]
641,"[4, 122]"
11747,[79]
4965,[28]
16861,[115]
11716,[79]
5640,[31]
8022,[43]
5209,[30]
2629,[13]
7807,"[43, 43]"
14931,[99]
13463,[87]
6423,[33]
7333,[37]
13950,[92]
555,[3]
6690,[34]
1649,"[7, 15]"
4660,[27]
9000,[49]
4037,[21]
7773,[42]
3391,"[16, 17]"
4960,[28]
17376,[120]
11037,"[59, 105]"
15989,[100]
7562,[39]
11872,[79]
16539,"[107, 107]"
10804,"[59, 105]"
10747,[58]
7140,[35]
1651,"[7, 41]"
9575,[51]
13208,[83]
6681,[34]
1842,"[7, 15]"
5150,[30]
10885,[59]
15312,[99]
424,"[2, 45]"
8704,[48]
10138,[55]
996,[5]
7690,"[40, 47]"
15501,[99]
16985,[117]
1357,"[6, 10]"
10267,"[56, 56]"
17213,[119]
5642,[31]
5051,[30]
14351,[97]
2830,[14]
11325,[61]
11497,[68]
5035,[30]
15957,[100]
2775,[14]
13851,[90]
15793,[100]
840,"[4, 122]"
111,"[1, 10]"
2118,"[8, 45]"
1645,"[7, 41]"
16692,[113]
5196,[30]
5162,[30]
6105,[33]
15133,[99]
4928,[28]
9005,[49]
5334,[30]
4285,"[23, 81]"
12176,[80]
11059,"[59, 105]"
8580,[47]
6153,[33]
15906,[100]
15874,[100]
9472,[50]
2831,[14]
12036,"[80, 80, 80]"
5063,[30]
407,"[2, 45]"
10630,[57]
11868,[79]
13927,[92]
3183,[15]
2753,[14]
1462,"[7, 38]"
1773,"[7, 38]"
14082,[94]
13339,[84]
8584,[47]
3744,"[19, 19]"
7420,"[38, 56]"
8878,[49]
11448,[67]
1711,"[7, 38]"
15963,[100]
14529,[98]
15260,[99]
17310,[120]
4040,[21]
15106,[99]
523,[3]
3994,[21]
11090,"[59, 105]"
651,"[4, 122]"
3060,[15]
8394,"[46, 46, 59, 59]"
10386,[57]
11766,[79]
14588,[98]
14081,[94]
12113,"[80, 80]"
16730,[113]
9412,[50]
2018,[8]
12402,[82]
13458,[87]
7130,[35]
7809,[43]
1550,"[7, 10]"
8555,[47]
7784,[42]
12323,"[81, 81, 81]"
9281,[50]
12502,[82]
16318,[104]
2106,[8]
16346,[104]
7166,[35]
8099,[45]
16001,[100]
452,[3]
2899,[14]
8844,[49]
4833,[27]
959,[5]
6266,"[33, 34]"
10360,[57]
792,"[4, 122]"
3905,[21]
11337,[61]
6394,[33]
1531,"[7, 11]"
14166,[95]
15751,[100]
10727,[58]
4496,[26]
6041,"[33, 34]"
9584,[51]
12582,[82]
17011,[117]
15004,[99]
14525,[98]
9593,[51]
5969,"[33, 34]"
3575,[19]
6030,[33]
6973,"[35, 36, 47]"
2451,[12]
1692,"[7, 10]"
8969,[49]
6981,"[35, 36, 47]"
11471,[67]
5301,[30]
11827,[79]
17721,[123]
227,"[2, 25, 32]"
3350,"[16, 17]"
11980,"[80, 80]"
13502,[87]
7012,"[35, 36, 47]"
7336,[37]
2868,[14]
1937,"[8, 45]"
15686,[99]
4582,[26]
7987,[43]
10883,[59]
3242,[16]
8169,[45]
15457,[99]
2914,"[14, 14]"
9209,[50]
7566,[39]
2742,[14]
14200,[95]
2078,[8]
5411,[30]
10076,[54]
4452,[26]
6838,"[35, 36, 47]"
12105,[80]
7940,[43]
6680,[34]
3881,"[21, 21]"
16930,[116]
5087,[30]
14333,[97]
14079,[94]
4161,[23]
11174,"[59, 105]"
14374,[97]
2560,[13]
9441,[50]
10626,[57]
8889,[49]
7679,"[40, 47]"
99,"[1, 12]"
5054,[30]
8793,"[49, 49]"
414,"[2, 45]"
10539,[57]
17328,[120]
12155,[80]
5320,[30]
16422,[105]
12550,[82]
2908,"[14, 14]"
7962,[43]
10879,[59]
2356,[10]
2285,[10]
4131,[22]
2436,[12]
2877,"[14, 14]"
13811,[90]
12285,[80]
11354,[61]
6390,[33]
14130,[95]
12521,[82]
15879,[100]
8392,"[46, 59]"
17425,[120]
13183,[83]
8080,[45]
3548,[18]
13176,[83]
12186,[80]
12754,[82]
10577,[57]
11398,[61]
11504,[68]
12749,[82]
11674,[76]
816,"[4, 122]"
16922,[115]
1256,"[6, 9]"
1581,"[7, 10]"
962,[5]
15591,[99]
9879,[53]
8516,[47]
12338,"[81, 81]"
10223,[56]
10458,[57]
15014,[99]
12631,[82]
13815,[90]
14167,[95]
10456,[57]
7218,[35]
3498,[17]
17156,[119]
12733,[82]
16848,[114]
4489,[26]
12602,[82]
11984,[80]
10424,[57]
9141,[50]
15526,[99]
3601,[19]
2413,[12]
3632,[19]
3636,[19]
13369,[85]
17542,[120]
12882,[82]
16042,[100]
10149,[55]
16141,[101]
6154,[33]
75,"[1, 10]"
13978,[93]
1037,[5]
12619,[82]
15935,[100]
14524,[98]
1131,"[6, 11]"
7322,[37]
13624,[89]
2330,[10]
6553,[34]
14651,"[98, 98]"
11699,[79]
786,"[4, 122]"
15685,[99]
7663,"[40, 47]"
6832,"[35, 36, 47]"
2912,"[14, 14]"
15688,[99]
4888,[28]
15662,[99]
15368,[99]
11835,[79]
6692,[34]
17726,[123]
4352,[23]
11561,[69]
6498,[34]
17395,[120]
3882,[21]
11774,[79]
14210,[96]
11636,[71]
13226,[83]
3517,"[18, 18]"
7268,[37]
6183,[33]
132,"[1, 10]"
4360,"[23, 81]"
10075,"[54, 54]"
7384,"[38, 38]"
675,"[4, 122]"
13979,[93]
294,"[2, 45]"
17625,[121]
14984,[99]
2099,[8]
11027,[59]
7013,[35]
6076,"[33, 34]"
8568,[47]
6949,[35]
6358,[33]
12760,[82]
10189,[55]
6734,[34]
13847,[90]
5521,"[31, 31]"
1566,"[7, 41]"
3834,[20]
6963,"[35, 36, 47]"
14827,[99]
1279,"[6, 9]"
9088,[49]
12203,"[80, 80]"
7633,[39]
11290,[60]
2364,[10]
5364,[30]
10279,[56]
4713,[27]
10459,[57]
14812,[99]
11187,[60]
15932,[100]
15827,"[100, 100]"
4017,[21]
1025,[5]
14227,[96]
12610,[82]
5208,[30]
11608,[71]
2435,[12]
11375,[61]
12249,[80]
17369,[120]
3151,[15]
8505,[47]
1609,"[7, 38]"
12700,[82]
13702,[90]
10193,[55]
1170,"[6, 11]"
4045,[21]
8461,"[46, 59]"
6627,[34]
14158,[95]
13967,[93]
7888,"[43, 43]"
9171,"[50, 50]"
4944,[28]
6305,[33]
13604,[89]
14382,[97]
5651,[31]
12436,[82]
6251,[33]
8986,[49]
3319,[16]
9696,[52]
12873,[82]
17563,[120]
14562,[98]
6715,[34]
8621,[47]
10010,"[54, 54]"
5014,[30]
9946,[53]
5337,[30]
5868,[31]
15601,[99]
15528,[99]
6558,[34]
9491,[50]
9306,[50]
15770,[100]
13654,[90]
13186,[83]
15682,[99]
14696,[99]
10288,[57]
13481,[87]
4351,"[23, 81]"
7580,[39]
15971,[100]
12923,[83]
3483,[17]
63,"[1, 10]"
6537,[34]
661,"[4, 122]"
1023,[5]
8081,[45]
462,[3]
16758,[113]
9595,[51]
13668,[90]
6910,"[35, 36, 47]"
12445,[82]
14369,[97]
8419,"[46, 59]"
5080,[30]
14100,[94]
7483,[39]
237,"[2, 25, 45]"
15531,[99]
9406,[50]
3209,[15]
6574,[34]
14011,[93]
3693,[19]
2074,[8]
10901,[59]
2681,[13]
2046,"[8, 45]"
16145,[101]
13236,[83]
4362,[23]
8405,"[46, 59]"
3027,[15]
13972,[93]
15619,[99]
7620,[39]
5037,[30]
14993,[99]
9684,[52]
813,"[4, 122]"
7246,[37]
14490,[97]
4086,[21]
9901,[53]
12504,[82]
15188,[99]
16421,[105]
2232,[10]
16678,[113]
4472,[26]
5983,[33]
6863,[35]
2178,[9]
15637,[99]
12778,[82]
13718,[90]
6931,"[35, 36, 47]"
3289,[16]
1563,"[7, 41]"
2554,[13]
2149,[9]
15805,[100]
2502,[13]
17715,"[123, 123]"
13696,[90]
7056,"[35, 36, 47]"
11247,[60]
11873,[79]
3235,[16]
15392,[99]
9175,[50]
14867,[99]
11512,[68]
6868,[35]
16397,[105]
9944,[53]
17699,[123]
13092,[83]
15394,[99]
12040,[80]
14926,[99]
17413,[120]
7104,[35]
9184,"[50, 50]"
2622,[13]
10476,[57]
13530,[87]
1617,"[7, 9]"
9415,[50]
12557,[82]
12392,[82]
17393,[120]
10354,[57]
7546,[39]
13677,[90]
2270,[10]
302,"[2, 45]"
7053,[35]
12902,[82]
6416,[33]
11087,"[59, 105]"
3727,[19]
2417,[12]
9661,[52]
2410,[12]
2833,[14]
534,[3]
2905,[14]
4894,[28]
16514,"[107, 107]"
2695,[13]
15096,[99]
7230,[37]
11281,[60]
8175,[45]
17171,[119]
2927,[14]
13606,[89]
5569,"[31, 31]"
15308,[99]
12338,"[81, 81, 81]"
4365,"[23, 52]"
4264,[23]
14129,[95]
16193,[101]
16894,[115]
15809,[100]
9899,[53]
1725,"[7, 38]"
11925,"[80, 80]"
14343,[97]
3492,[17]
14471,[97]
15675,[99]
4583,[26]
14169,[95]
884,"[4, 122]"
16888,[115]
7128,[35]
1747,"[7, 38]"
16408,[105]
14000,[93]
15941,[100]
9356,[50]
13871,[90]
1219,"[6, 9]"
953,[5]
11465,[67]
11043,[59]
2115,[8]
6224,[33]
4480,[26]
10140,[55]
8807,"[49, 49]"
16317,[104]
9845,[53]
16839,[113]
9166,[50]
2887,"[14, 14]"
3438,"[16, 17]"
9596,[51]
17594,[120]
4535,[26]
13618,"[89, 89]"
13188,[83]
14480,[97]
14103,[94]
6932,[35]
12486,[82]
6772,[34]
1159,"[6, 12]"
8295,"[46, 56]"
17346,[120]
10135,[55]
10998,"[59, 105]"
8895,[49]
8835,[49]
313,"[2, 25, 32, 49]"
12435,[82]
7549,[39]
878,"[4, 122]"
7120,[35]
13505,[87]
143,"[2, 25, 32]"
14266,[96]
5825,[31]
17450,[120]
2345,[10]
5052,[30]
8836,[49]
8923,[49]
5236,[30]
6695,[34]
6410,"[33, 34]"
4632,[27]
6200,"[33, 34]"
11628,[71]
3710,[19]
12677,[82]
1003,[5]
2575,[13]
5592,"[31, 31]"
12832,[82]
4104,[21]
1267,"[6, 9]"
8455,"[46, 59]"
11711,[79]
4359,[23]
16650,[111]
4925,[28]
3309,"[16, 17]"
9265,[50]
8203,[45]
10485,[57]
2641,"[13, 14]"
499,[3]
7171,[35]
920,"[4, 122]"
8357,"[46, 59]"
3657,[19]
6899,[35]
8221,[45]
8585,[47]
1548,"[7, 12]"
3489,[17]
11623,[71]
6996,[35]
6691,[34]
11092,[59]
3849,[21]
13579,[89]
6299,"[33, 34]"
13724,[90]
2353,[10]
3924,[21]
15492,[99]
4767,[27]
4562,[26]
11521,[68]
14598,[98]
6329,[33]
15857,[100]
4498,[26]
13986,[93]
5296,[30]
1409,"[7, 41]"
2051,"[8, 45]"
13869,[90]
1643,"[7, 9]"
4358,"[23, 81]"
1209,"[6, 12]"
4539,[26]
4005,[21]
16114,[100]
8312,"[46, 56]"
8320,"[46, 46, 59, 59]"
11816,[79]
16206,"[101, 101]"
10501,[57]
10435,[57]
11163,"[59, 105]"
17476,[120]
13197,[83]
15344,[99]
753,"[4, 122]"
5967,"[33, 34]"
7242,[37]
9071,[49]
14959,[99]
17212,[119]
15061,[99]
15015,[99]
4197,[23]
12597,[82]
6740,[34]
15408,[99]
10997,[59]
8223,[45]
2168,[9]
10936,[59]
12625,[82]
9170,"[50, 50]"
4717,[27]
9867,[53]
733,"[4, 122]"
9897,[53]
7949,[43]
17557,[120]
8546,[47]
511,[3]
8086,[45]
10084,"[54, 54]"
13715,[90]
5093,[30]
10817,"[59, 105]"
4470,[26]
9002,[49]
17364,[120]
13874,[90]
8622,[47]
776,"[4, 122]"
15911,[100]
3203,[15]
11569,[70]
1210,"[6, 10]"
1740,"[7, 38]"
6413,"[33, 34]"
6854,"[35, 36, 47]"
3696,[19]
13932,[92]
16887,[115]
145,"[2, 45]"
14908,"[99, 99]"
5607,"[31, 31]"
7972,[43]
10164,[55]
14521,[98]
2663,[13]
3221,[15]
13886,[90]
2275,[10]
1783,"[7, 38]"
495,[3]
3914,"[21, 21]"
7542,[39]
10335,[57]
14048,[94]
3189,[15]
11086,[59]
1429,"[7, 7, 12, 12]"
13503,[87]
1721,"[7, 38]"
10909,[59]
2684,[13]
9624,[51]
11105,"[59, 105]"
10995,"[59, 105]"
12321,"[81, 81]"
14275,[96]
2273,[10]
13934,[92]
8625,[48]
10722,[58]
4181,"[23, 52]"
17514,[120]
3582,[19]
6148,[33]
15377,[99]
13703,[90]
13738,[90]
7000,[35]
7106,"[35, 36, 47]"
15498,[99]
5336,[30]
1687,"[7, 9]"
13427,[86]
10778,[58]
12451,[82]
7662,"[40, 47]"
9848,[53]
6998,"[35, 36, 47]"
6912,[35]
6149,[33]
2088,[8]
14603,[98]
10554,[57]
2193,[9]
1004,[5]
7251,[37]
17204,[119]
16009,[100]
2419,[12]
16284,[104]
7225,[37]
5699,"[31, 31]"
16180,[101]
14876,[99]
16107,[100]
2263,[10]
581,"[4, 122]"
6400,[33]
3578,[19]
10168,[55]
6359,[33]
17710,[123]
343,"[2, 25, 45]"
419,"[2, 45]"
11411,[61]
17134,[119]
7899,[43]
13036,[83]
3275,[16]
12311,"[81, 81]"
17607,[121]
2870,[14]
6672,[34]
10878,[59]
15276,[99]
13329,[83]
8534,"[47, 47]"
2079,[8]
4087,[21]
13452,[87]
11888,[79]
611,"[4, 122]"
5812,[31]
11031,"[59, 105]"
16534,"[107, 107]"
4935,[28]
13425,[86]
12764,[82]
10451,[57]
11759,[79]
11744,[79]
9753,[52]
14544,[98]
12915,"[83, 83]"
9274,[50]
12429,[82]
12812,[82]
10468,[57]
4543,[26]
2404,[12]
12829,[82]
14190,[95]
4364,"[23, 81]"
7253,[37]
7416,"[38, 56]"
6021,"[33, 33]"
119,[1]
3645,[19]
4409,[26]
5979,[33]
13542,[87]
7052,"[35, 36, 47]"
5736,"[31, 31]"
8619,[47]
15851,"[100, 100]"
12344,[81]
6840,[35]
4953,[28]
15954,[100]
17417,[120]
549,[3]
830,"[4, 122]"
3917,[21]
3462,[16]
8490,"[47, 47]"
3705,[19]
1682,"[7, 15]"
13493,[87]
8485,[47]
4737,[27]
13565,[89]
7614,[39]
5772,[31]
930,"[5, 5]"
9536,[50]
2011,"[8, 45]"
5625,"[31, 31]"
4757,[27]
13459,[87]
912,"[4, 122]"
3790,[20]
15470,[99]
17365,[120]
999,[5]
15383,[99]
17697,[123]
15896,[100]
314,"[2, 2, 25, 25, 45, 45]"
14332,[97]
13942,[92]
8820,[49]
13700,[90]
9481,[50]
832,"[4, 122]"
4430,[26]
1020,[5]
8635,[48]
7816,[43]
685,"[4, 122]"
3133,[15]
9114,"[50, 50]"
8567,[47]
9156,[50]
4490,[26]
2990,[15]
13084,[83]
11034,"[59, 105]"
16125,[100]
6550,[34]
3296,[16]
771,"[4, 122]"
1241,"[6, 9]"
15509,[99]
4281,[23]
16076,[100]
7854,[43]
13737,[90]
2576,[13]
10590,[57]
416,"[2, 45]"
11798,[79]
1675,"[7, 15]"
95,[1]
6515,[34]
10737,[58]
11410,[61]
3741,[19]
9442,[50]
6535,[34]
507,[3]
4337,[23]
6360,[33]
8326,"[46, 46, 59, 59]"
17705,[123]
17142,[119]
5404,[30]
14949,"[99, 99]"
7260,[37]
15274,[99]
10746,[58]
12916,"[83, 83]"
4629,[27]
7596,[39]
8495,[47]
1342,"[6, 10]"
15164,[99]
13383,[85]
11457,[67]
13040,[83]
10607,[57]
9231,[50]
15790,"[100, 100]"
15706,[99]
16014,[100]
2583,[13]
4508,[26]
13345,[84]
10255,[56]
1268,"[6, 12]"
3353,[16]
6590,[34]
881,"[4, 122]"
11535,[68]
15281,[99]
11649,"[72, 73, 74, 78]"
10128,[55]
7927,[43]
2619,"[13, 14]"
8663,[48]
8072,[45]
5066,[30]
3395,"[16, 17]"
15420,[99]
11725,[79]
15743,"[100, 100]"
11819,[79]
1270,"[6, 11]"
12052,"[80, 80]"
16512,"[107, 107, 107]"
2027,[8]
9863,[53]
8255,"[46, 46, 46, 59, 59, 59]"
4262,[23]
14403,[97]
3593,[19]
13290,[83]
15580,[99]
13465,[87]
17459,[120]
798,"[4, 122]"
13598,[89]
17131,[119]
3729,[19]
4526,[26]
3243,[16]
15482,[99]
10716,[58]
1648,"[7, 15]"
14150,[95]
4057,[21]
5520,"[31, 31]"
2579,[13]
6626,[34]
11791,[79]
9292,[50]
1736,"[7, 38]"
13388,[85]
10190,[55]
1010,[5]
10860,[59]
6607,[34]
344,"[2, 25, 32, 49]"
13596,[89]
11896,[79]
2387,[12]
10280,"[56, 56]"
15785,"[100, 100]"
1122,"[6, 9]"
7390,"[38, 38]"
6193,"[33, 34]"
3425,"[16, 17]"
11329,[61]
9509,[50]
14442,[97]
9813,[52]
11769,[79]
159,"[2, 45]"
16314,[104]
3297,"[16, 17]"
16062,[100]
9072,[49]
659,"[4, 122]"
10058,"[54, 54]"
8100,[45]
2106,"[8, 8]"
9382,[50]
3469,[16]
1572,"[7, 11]"
2532,[13]
5029,[30]
8350,"[46, 46, 59, 59]"
6322,"[33, 34]"
6604,[34]
4090,[21]
10427,[57]
13736,[90]
13695,[90]
5460,[31]
12689,[82]
9331,[50]
5867,[31]
5040,[30]
7522,[39]
12470,[82]
3194,[15]
15641,[99]
5597,[31]
16308,[104]
7073,[35]
9723,[52]
7558,[39]
15618,[99]
2749,[14]
11700,[79]
5022,[30]
17025,[119]
8905,[49]
13405,[86]
13216,[83]
4518,[26]
5791,[31]
3312,[16]
15454,[99]
14878,[99]
16601,"[109, 109]"
1768,"[7, 38]"
3754,[19]
11887,[79]
9862,[53]
127,"[1, 12]"
14145,[95]
46,"[1, 10]"
8588,[47]
13956,[92]
14597,[98]
2895,[14]
6915,"[35, 36, 47]"
1097,"[6, 12]"
2838,[14]
10398,[57]
1508,"[7, 66]"
3996,[21]
3716,[19]
6152,[33]
3588,[19]
7009,[35]
15347,[99]
6583,[34]
3691,[19]
12213,"[80, 80]"
13802,[90]
10481,[57]
1081,[5]
9711,[52]
15902,"[100, 100]"
6756,[34]
442,[3]
680,"[4, 122]"
8116,"[45, 45]"
15254,[99]
11729,[79]
667,"[4, 122]"
7685,"[40, 47]"
2343,[10]
6080,[33]
13507,[87]
13181,[83]
8261,"[46, 56]"
1191,"[6, 11]"
3791,[20]
16866,[115]
15451,[99]
6141,[33]
576,"[4, 122]"
2398,[12]
3700,[19]
9201,[50]
11291,[60]
11579,[70]
516,[3]
9370,[50]
15386,[99]
15342,[99]
14599,[98]
2899,"[14, 14]"
6811,"[35, 36, 47]"
4982,[30]
12669,[82]
976,[5]
12831,[82]
8095,[45]
879,"[4, 122]"
13178,[83]
1032,[5]
17397,[120]
1052,[5]
15970,[100]
14398,[97]
16136,"[101, 101]"
2182,[9]
16998,[117]
12699,[82]
5863,[31]
6038,[33]
10185,[55]
8864,[49]
17529,[120]
9783,[52]
12991,[83]
8177,[45]
11279,[60]
14591,[98]
17698,[123]
14214,[96]
7267,[37]
7391,"[38, 38]"
4170,"[23, 23, 52, 52]"
596,"[4, 122]"
17633,[121]
7272,[37]
10305,[57]
1684,"[7, 66]"
11591,[70]
2615,[13]
13885,[90]
4152,[22]
11594,[70]
15332,[99]
985,[5]
2407,[12]
807,"[4, 122]"
7038,[35]
151,"[2, 2, 25, 25, 32, 32, 49, 49]"
13541,[87]
15518,[99]
15497,[99]
14206,[96]
9636,[52]
14855,"[99, 99]"
3874,[21]
9396,[50]
4516,[26]
8857,[49]
3244,[16]
4622,[27]
12667,[82]
5872,[31]
7593,[39]
356,"[2, 45]"
12781,[82]
4823,[27]
938,[5]
15437,[99]
17330,[120]
2818,"[14, 14]"
300,"[2, 45]"
10953,"[59, 105]"
5833,[31]
13448,[87]
3816,[20]
11821,[79]
13926,[92]
5575,"[31, 31]"
14861,[99]
3600,[19]
14447,[97]
13697,[90]
7646,"[40, 47]"
17287,[119]
9964,[53]
6595,[34]
9642,[52]
13899,[91]
14578,[98]
13566,[89]
12411,[82]
4936,[28]
14484,[97]
12507,[82]
7912,"[43, 43]"
9260,[50]
17298,[119]
6856,"[35, 36, 47]"
7578,[39]
2677,[13]
9194,[50]
7040,[35]
2124,"[8, 45]"
11685,[76]
11418,[61]
5604,"[31, 31]"
283,"[2, 25, 32, 49]"
7212,[35]
7261,[37]
16299,[104]
12830,[82]
5038,[30]
16471,"[107, 107]"
13326,[83]
11363,[61]
10025,[54]
11137,"[59, 105]"
6562,[34]
15166,[99]
17486,[120]
11555,[69]
8578,[47]
9344,[50]
9212,[50]
4299,"[23, 81]"
504,[3]
17423,[120]
5103,[30]
15718,"[100, 100]"
4356,"[23, 81]"
4134,[22]
6267,"[33, 34]"
2847,[14]
12577,[82]
15698,[99]
9297,[50]
15037,[99]
17020,[117]
11523,[68]
5179,[30]
14176,[95]
15424,[99]
3250,"[16, 17]"
7881,"[43, 43]"
10677,[58]
2584,[13]
4822,[27]
7565,[39]
15488,[99]
11807,[79]
3504,[17]
13689,[90]
15510,[99]
8214,[45]
17375,[120]
14122,[95]
7002,[35]
9313,[50]
3512,[18]
6529,[34]
12726,[82]
1344,"[6, 12]"
14805,[99]
10852,[59]
14828,[99]
12106,"[80, 80]"
13377,[85]
15623,[99]
3485,[17]
10838,"[59, 105]"
1666,"[7, 10]"
17434,[120]
8197,[45]
9066,[49]
17550,[120]
2061,[8]
901,"[4, 122]"
3690,[19]
6085,[33]
12121,"[80, 80]"
11642,[71]
12644,[82]
2862,[14]
6310,"[33, 34]"
7358,"[38, 38]"
4435,[26]
11394,[61]
11146,"[59, 105]"
15202,[99]
14364,[97]
2210,[10]
6573,[34]
10876,[59]
320,"[2, 2, 25, 25, 45, 45]"
14746,"[99, 99]"
10874,[59]
8252,"[46, 46, 59, 59]"
9451,[50]
14276,[96]
7176,[35]
17091,[119]
5021,[30]
6207,[33]
17086,[119]
4196,"[23, 81]"
766,"[4, 122]"
7279,[37]
12300,[80]
418,"[2, 45]"
17404,[120]
11050,"[59, 105]"
15068,[99]
13708,[90]
13966,[93]
9205,[50]
1786,"[7, 38]"
1679,"[7, 66]"
5947,[33]
7285,[37]
10686,[58]
4977,[28]
4072,[21]
8373,"[46, 59]"
13919,[91]
13157,[83]
621,"[4, 122]"
7274,[37]
17599,[120]
17592,[120]
7216,[35]
14673,[98]
2597,"[13, 14]"
15055,[99]
1845,"[7, 15]"
14032,[93]
12511,[82]
4333,[23]
17509,[120]
4555,[26]
13217,[83]
17057,[119]
8570,[47]
274,"[2, 2, 25, 25, 32, 32, 49, 49]"
7625,[39]
17340,[120]
2251,[10]
6307,[33]
5350,[30]
6336,[33]
6933,"[35, 36, 47]"
8768,[48]
12879,[82]
9196,[50]
16035,[100]
10370,[57]
12442,[82]
9020,[49]
8006,[43]
16197,[101]
2657,[13]
1555,"[7, 12]"
17269,[119]
11679,[76]
8224,[45]
4001,[21]
6449,[33]
486,"[3, 3]"
11455,[67]
1075,[5]
10781,[58]
837,"[4, 122]"
2060,[8]
10548,[57]
11483,[67]
8592,[47]
7696,[40]
15200,[99]
1188,"[6, 9]"
5595,[31]
13344,[84]
15162,[99]
16629,[110]
7049,"[35, 36, 47]"
7400,"[38, 38]"
17466,[120]
501,[3]
9817,[52]
11566,[70]
14242,[96]
3029,[15]
13894,[91]
12230,[80]
8909,[49]
7848,"[43, 43]"
6181,[33]
16684,[113]
1742,"[7, 38]"
6881,"[35, 36, 47]"
17566,[120]
12690,[82]
4898,[28]
5847,[31]
11179,"[59, 105]"
1087,"[6, 12]"
11249,[60]
7307,[37]
11020,"[59, 105]"
12131,"[80, 80]"
13633,[89]
16093,[100]
9856,"[53, 53]"
3301,[16]
7118,[35]
12500,[82]
15094,[99]
14845,"[99, 99]"
1202,"[6, 12]"
4282,[23]
11866,[79]
14678,"[99, 99]"
7931,[43]
10895,[59]
3515,[18]
1618,"[7, 9]"
10890,[59]
1727,"[7, 38]"
14096,[94]
12782,[82]
12556,[82]
4320,"[23, 81]"
3429,"[16, 17]"
3264,"[16, 17]"
2313,[10]
2846,[14]
13392,[85]
333,"[2, 2, 25, 25, 32, 32, 49, 49]"
14368,[97]
5984,"[33, 34]"
16923,[115]
8861,[49]
3546,[18]
11688,[77]
11299,[60]
2490,"[13, 13, 14, 14]"
4954,[28]
14742,[99]
14586,[98]
11183,"[60, 60]"
8305,"[46, 46, 59, 59]"
13516,[87]
11582,[70]
789,"[4, 122]"
8389,"[46, 46, 59, 59]"
9871,[53]
4816,[27]
15413,[99]
17275,[119]
1710,"[7, 38]"
8620,[47]
16098,[100]
8874,[49]
2928,[14]
1630,"[7, 38]"
10502,[57]
11033,"[59, 105]"
13638,[89]
9012,[49]
13327,[83]
11345,[61]
8254,"[46, 46, 59, 59]"
3479,[17]
13728,[90]
11427,"[64, 64]"
8212,[45]
16296,[104]
1147,"[6, 9]"
